Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
LIVANOVA BELGIUM,"Ikaroslaan 83, 1930 Zaventem, Belgium","46460, 46460, 51460, 51460",403011739,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403011739, databe: https://data.be/en/company/0403011739, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403011739&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403011739, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403011739, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403011739, kbodata: http://data.kbodata.be/organisation/0403_011_739, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403011739, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403011739, opencorporates: https://opencorporates.com/companies/be/0403011739, opencorporatesapi: https://api.opencorporates.com/companies/be/0403011739, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403011739, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403011739, trendstop: http://trendstop.knack.be/en/detail/0403011739, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403011739",34,61550.397,2022.0
IPSEN,"Guldensporenpark 87, 9820 Merelbeke, Belgium","21201, 46460, 21201, 51460, 24421, 51460",422650477,1982-04-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=422650477, databe: https://data.be/en/company/0422650477, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0422650477&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0422650477, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=422650477, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0422650477, kbodata: http://data.kbodata.be/organisation/0422_650_477, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0422650477, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0422650477, opencorporates: https://opencorporates.com/companies/be/0422650477, opencorporatesapi: https://api.opencorporates.com/companies/be/0422650477, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0422650477, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0422650477, trendstop: http://trendstop.knack.be/en/detail/0422650477, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0422650477",40,58240.729,2022.0
VERMEIREN,"Hammestraat 22, 9300 Aalst, Belgium",,400923467,1967-08-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=400923467, databe: https://data.be/en/company/0400923467, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0400923467&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0400923467, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=400923467, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0400923467, kbodata: http://data.kbodata.be/organisation/0400_923_467, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0400923467, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0400923467, opencorporates: https://opencorporates.com/companies/be/0400923467, opencorporatesapi: https://api.opencorporates.com/companies/be/0400923467, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0400923467, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0400923467, trendstop: http://trendstop.knack.be/en/detail/0400923467, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0400923467",59,57941.231,2022.0
MERCK,"Ildefonse Vandammestraat 5/7B, 1560 Hoeilaart, Belgium","46460, 46460, 51460, 51460",403047965,1951-08-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403047965, databe: https://data.be/en/company/0403047965, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403047965&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403047965, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403047965, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403047965, kbodata: http://data.kbodata.be/organisation/0403_047_965, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403047965, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403047965, opencorporates: https://opencorporates.com/companies/be/0403047965, opencorporatesapi: https://api.opencorporates.com/companies/be/0403047965, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403047965, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403047965, trendstop: http://trendstop.knack.be/en/detail/0403047965, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403047965",55,60734.447,2022.0
SONOVA BELGIUM,"Z. 3 Doornveld 122, 1731 Asse, Belgium","46460, 46460, 64200, 51460, 65234",458388445,1996-06-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=458388445, databe: https://data.be/en/company/0458388445, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0458388445&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0458388445, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=458388445, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0458388445, kbodata: http://data.kbodata.be/organisation/0458_388_445, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0458388445, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0458388445, opencorporates: https://opencorporates.com/companies/be/0458388445, opencorporatesapi: https://api.opencorporates.com/companies/be/0458388445, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0458388445, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0458388445, trendstop: http://trendstop.knack.be/en/detail/0458388445, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0458388445",18,57028.128,2022.0
GALAPAGOS BIOPHARMA BELGIUM,"Generaal De Wittelaan L11 A3, 2800 Mechelen, Belgium","46460, 46460",727786248,2019-06-05,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=727786248, databe: https://data.be/en/company/0727786248, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0727786248&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0727786248, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=727786248, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0727786248, kbodata: http://data.kbodata.be/organisation/0727_786_248, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0727786248, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0727786248, opencorporates: https://opencorporates.com/companies/be/0727786248, opencorporatesapi: https://api.opencorporates.com/companies/be/0727786248, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0727786248, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0727786248, trendstop: http://trendstop.knack.be/en/detail/0727786248, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0727786248",16,59005.425,2022.0
TOSOH EUROPE,"Transportstraat 4, 3980 Tessenderlo, Belgium","46460, 46460, 52320, 51550",425952041,1984-06-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=425952041, databe: https://data.be/en/company/0425952041, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0425952041&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0425952041, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=425952041, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0425952041, kbodata: http://data.kbodata.be/organisation/0425_952_041, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0425952041, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0425952041, opencorporates: https://opencorporates.com/companies/be/0425952041, opencorporatesapi: https://api.opencorporates.com/companies/be/0425952041, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0425952041, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0425952041, trendstop: http://trendstop.knack.be/en/detail/0425952041, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0425952041",51,55293.791,2022.0
HALEON BELGIUM,No result,No activities found,No ID,No Start Date,No See Also Info,62,58521.952,2022.0
STRYKER,"Leonardo da Vincilaan 19, 1831 Machelen (Brab.), Belgium","46460, 46460, 51460, 51460",457612445,1996-03-28,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=457612445, databe: https://data.be/en/company/0457612445, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0457612445&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0457612445, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=457612445, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0457612445, kbodata: http://data.kbodata.be/organisation/0457_612_445, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0457612445, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0457612445, opencorporates: https://opencorporates.com/companies/be/0457612445, opencorporatesapi: https://api.opencorporates.com/companies/be/0457612445, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0457612445, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0457612445, trendstop: http://trendstop.knack.be/en/detail/0457612445, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0457612445",88,57236.129,2022.0
TEVA PHARMA BELGIUM,"Laarstraat 16, 2610 Antwerpen, Belgium","46460, 46460, 32500, 46751, 70220, 51460, 33102, 51550, 74142, 51460",451951110,1994-02-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=451951110, databe: https://data.be/en/company/0451951110, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0451951110&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0451951110, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=451951110, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0451951110, kbodata: http://data.kbodata.be/organisation/0451_951_110, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0451951110, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0451951110, opencorporates: https://opencorporates.com/companies/be/0451951110, opencorporatesapi: https://api.opencorporates.com/companies/be/0451951110, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0451951110, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0451951110, trendstop: http://trendstop.knack.be/en/detail/0451951110, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0451951110",33,52294.507,2022.0
PHARMA BASE,"Seinhuisstraat 7, 3600 Genk, Belgium","47730, 46460, 47730, 52310, 52310",441943282,1990-10-10,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=441943282, databe: https://data.be/en/company/0441943282, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0441943282&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0441943282, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=441943282, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0441943282, kbodata: http://data.kbodata.be/organisation/0441_943_282, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0441943282, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0441943282, opencorporates: https://opencorporates.com/companies/be/0441943282, opencorporatesapi: https://api.opencorporates.com/companies/be/0441943282, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0441943282, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0441943282, trendstop: http://trendstop.knack.be/en/detail/0441943282, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0441943282",19,52138.73,2022.0
AVANOS MEDICAL BELGIUM,"Da Vincilaan 1, 1930 Zaventem, Belgium","46460, 46460, 17220",553802001,2014-06-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=553802001, databe: https://data.be/en/company/0553802001, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0553802001&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0553802001, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=553802001, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0553802001, kbodata: http://data.kbodata.be/organisation/0553_802_001, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0553802001, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0553802001, opencorporates: https://opencorporates.com/companies/be/0553802001, opencorporatesapi: https://api.opencorporates.com/companies/be/0553802001, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0553802001, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0553802001, trendstop: http://trendstop.knack.be/en/detail/0553802001, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0553802001",47,56861.067,2022.0
CHIESI,"Telecomlaan 9, 1831 Machelen (Brab.), Belgium","46460, 46460, 46120, 46751, 49410",826654883,2010-06-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=826654883, databe: https://data.be/en/company/0826654883, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0826654883&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0826654883, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=826654883, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0826654883, kbodata: http://data.kbodata.be/organisation/0826_654_883, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0826654883, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0826654883, opencorporates: https://opencorporates.com/companies/be/0826654883, opencorporatesapi: https://api.opencorporates.com/companies/be/0826654883, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0826654883, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0826654883, trendstop: http://trendstop.knack.be/en/detail/0826654883, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0826654883",37,55212.603,2022.0
AIR LIQUIDE MEDICAL,"Bourgetlaan 44, 1130 Brussel, Belgium","46460, 46460, 47740, 51460, 52320, 51460",436888493,1989-02-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=436888493, databe: https://data.be/en/company/0436888493, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0436888493&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0436888493, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=436888493, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0436888493, kbodata: http://data.kbodata.be/organisation/0436_888_493, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0436888493, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0436888493, opencorporates: https://opencorporates.com/companies/be/0436888493, opencorporatesapi: https://api.opencorporates.com/companies/be/0436888493, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0436888493, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0436888493, trendstop: http://trendstop.knack.be/en/detail/0436888493, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0436888493",126,53405.814,2022.0
